objectid,filename,youtubeid,title,date,date is approximate?,description,subject,location,degree-latitude,degree-longitude,format,latitude,longitude
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0224,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0224.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0226,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0226.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0228,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0228.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0230,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0230.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0232,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0232.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0234,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0234.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0236,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0236.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0238,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0238.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0240,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0240.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0242,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0242.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0244,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0244.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0246,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0246.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0248,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0248.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0250,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0250.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0252,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0252.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0254,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0254.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0256,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0256.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0258,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0258.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0260,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0260.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0262,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0262.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0264,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0264.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0266,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0266.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0268,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0268.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0270,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0270.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0272,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0272.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0274,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0274.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0276,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0276.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0278,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0278.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0280,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0280.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0282,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0282.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0284,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0284.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0286,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0286.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0288,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0288.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0290,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0290.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0292,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0292.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0294,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0294.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0296,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0296.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0298,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0298.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0300,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0300.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0302,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0302.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0304,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0304.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0306,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0306.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0308,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0308.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0310,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0310.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0312,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0312.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0314,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0314.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0316,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0316.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0318,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0318.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0320,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0320.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0322,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0322.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0324,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0324.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0326,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0326.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0328,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0328.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0330,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0330.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0002,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0002.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0003,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0003.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0004,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0004.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0005,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0005.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0006,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0006.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0007,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0007.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0008,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0008.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0009,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0009.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0010,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0010.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0011,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0011.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0012,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0012.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0013,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0013.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0014,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0014.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0015,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0015.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0016,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0016.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0017,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0017.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0018,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0018.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0019,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0019.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0020,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0020.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0021,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0021.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0022,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0022.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0023,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0023.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0024,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0024.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0025,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0025.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0026,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0026.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0027,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0027.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0028,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0028.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0029,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0029.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0030,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0030.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
